"","Protein","Function","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","score"
"CMA134C","Phosphatidylethanolamine N-methyltransferase (PEAMT) (PEMT) (EC 2.1.1.17) (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)","Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC). {ECO:0000256|HAMAP-Rule:MF_03216}.",11620.6247921571,3.30692140555412,0.373913894086345,8.84407201191215,9.22920819707651e-19,8.13323972367367e-17,122.514782058869
"CMA135C","Similar to androgen-regulated short-chain dehydrogenase/reductase 1","nan",1722.5888898715,0.572619977504344,0.10852398733955,5.27643695686125,1.31719798312917e-07,1.66069001237729e-06,7.62058548929369
"CMA136C","Similar to Ran binding protein 11","nan",2080.11486645413,0.10795697868714,0.0692731788800039,1.55842391575742,0.11913279098427,0.207623882861029,0.169711295226072
"CMA138C","Cell cycle switch protein","nan",2082.10532511281,0.163202047421182,0.191085188842512,0.854080048850301,0.39306063757396,0.515892086815822,0.108016526755655
"CMA140C","Mitotic control protein dis3","nan",2710.57842494523,-0.144046660271346,0.0588847008249265,-2.44624933562318,0.0144351134362069,0.0388002640564713,0.46805487919551
"CMA142C","Similar to trefoil factor","nan",586.133295510528,3.99478900872907,0.622699176998821,6.4152790886644,1.40565110007261e-10,3.2721170654992e-09,78.049503109026
"CMA145C","L-lactate dehydrogenase (EC 1.1.1.27)","nan",5042.72762089072,1.34448541116557,0.54935364001322,2.44739510806411,0.0143893001685078,0.0387404235305978,4.37074955865166
"CMB002C","Probable splicing factor 3b subunit 1","nan",2858.48424255429,-0.098100727943435,0.173286285707116,-0.566119399138386,0.571312616757057,0.681918716714199,0.0375573547411855
"CMB003C","Similar to GTP-binding protein","nan",3113.26230791895,0.079297694189449,0.144617784402213,0.548326020324756,0.583468063838442,0.692167042077575,0.0291758390309887
"CMB004C","40S ribosomal protein S18","nan",21811.6506830218,-0.814781144577531,0.311760354470808,-2.61348543165653,0.00896239045482399,0.0262644874670762,2.96542656149823
"CMB005C","RNA polymerase III subunit C34","nan",948.143590849772,-0.203604000072766,0.0774852158788418,-2.62764964598056,0.00859770160423827,0.025410764206874,0.74775246867389
"CMB006C","Similar to NADH dehydrogenase I alpha subcomplex assembly factor 1","nan",1216.32165400266,-0.0847401203921337,0.0675356209993579,-1.25474703775863,0.209570604298602,0.321289509852004,0.0962150057123707
"CMB007C","Similar to temperature sensing protein D123","nan",1476.77576341784,-0.243701636556977,0.102212562858373,-2.38426304694711,0.0171133649364469,0.0442865526803175,0.759636083625881
"CMB008C","Similar to vacuolar sorting protein DID4","nan",2205.79404363182,-0.277170036400134,0.229290733476905,-1.20881481862437,0.226733997193231,0.341450191073724,0.297834022725271
"CMB009C","Asparagine synthase","nan",1938.90905022128,-0.00775809183769837,0.103927131699674,-0.0746493404640234,0.940493715595046,0.963029237679615,0.000292259007920607
"CMB010C","Tryptophanyl-tRNA synthetase (EC 6.1.1.2)","nan",1890.22387794554,0.0422328277139163,0.0947890597912815,0.44554538052081,0.655925672323016,0.753596166976573,0.0119476096087905
"CMB012C","Similar to spindle pole body associated protein","nan",2383.96820087447,0.162049143176869,0.332012898350756,0.48808086668269,0.625492562944544,0.729396455135001,0.0511326399490093
"CMB013C","DNA topoisomerase 2 (EC 5.6.2.2)","Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks. {ECO:0000256|RuleBase:RU362094}.",5093.12513287289,0.511910379916837,0.345909301319681,1.47989770140278,0.138900549222222,0.233710947975337,0.744148860391476
"CMB014C","Similar to ubiquitin-conjugating enzyme E2","nan",671.798562690406,-0.0631043330424017,0.0998456001427568,-0.632019167115794,0.527374352724343,0.641664800467118,0.0279987128927913
"CMB015C","Probable ubiquitin-conjugating enzyme E2","nan",3326.79865582467,0.337418504829119,0.245697792618496,1.37330702581053,0.169656919353786,0.27167591068368,0.439705381867651
"CMB016C","Uncharacterized protein","nan",687.57353682382,-0.322262626099958,0.164767660787141,-1.95586090474563,0.0504815418794686,0.105831099904493,0.723773129411274
"CMB018C","60S ribosomal protein L18","nan",7898.83671455135,-0.915024470380218,0.25689341095695,-3.56188376716893,0.000368203399468991,0.00178846828383806,5.78880690482926
"CMB019C","Similar to U3 snoRNP component Mpp10","nan",3014.36618876002,0.0273554885455148,0.188055115243394,0.145465272295888,0.884343532764969,0.924604775008233,0.00214436673912492
"CMB021C","Chroloplast chaperonin CPN60","nan",65700.452640645,-0.588927617183604,0.54749053920555,-1.07568546853464,0.282067948523332,0.40242998726876,0.536062024284545
"CMB023C","Uncharacterized protein","nan",7008.41797709946,3.91476559501984,0.402031223575873,9.73746655844263,2.08692217165838e-22,3.02910615209826e-20,175.943010253859
"CMB025C","Protoporphyrinogen oxidase (EC 1.3.3.4)","Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX. {ECO:0000256|ARBA:ARBA00002600, ECO:0000256|RuleBase:RU367069}.",4427.66000484742,-0.447594798925392,0.0940517654550374,-4.75902601891476,1.94529361147483e-06,1.88235764169182e-05,4.87001063333039
"CMB026C","N-acetyltransferase domain-containing protein","nan",527.300972884773,0.100740932146105,0.122617598673542,0.821586242398356,0.411312421884519,0.534024415153933,0.0631961688812046
"CMB027C","Similar to oxidation resistance protein Oxr1","nan",2495.98549878247,-0.366732006502915,0.167226653265923,-2.19302365586268,0.0283056747663419,0.0668366052497117,0.99219504465285
"CMB028C","Bromo domain-containing protein","nan",2603.59416147141,-0.110990158854944,0.081438152826193,-1.3628766739322,0.172921381282509,0.276170555543424,0.142815105105068
"CMB029C","Similar to GATA transcription factor areB gamma","nan",3913.09336291691,-0.0751334509364057,0.0905537432684933,-0.82971115521568,0.406702112884849,0.529206538053667,0.0478131619552098
"CMB030C","WD_REPEATS_REGION domain-containing protein","nan",1901.2300343178,0.185906765846457,0.171086986658171,1.08662131163661,0.277204202562398,0.39652253323056,0.171967924426175
"CMB031C","UDP-glucose 6-dehydrogenase (EC 1.1.1.22)","nan",3432.18921374456,0.200190795432604,0.202999815947385,0.986162447972323,0.324053403392829,0.444717337526032,0.162217883709054
"CMB032C","Chloroplast ribosomal protein S21","nan",12787.324503851,-0.500382969837169,0.278486966802479,-1.7967913385048,0.0723687519371529,0.14177840048029,0.977493127907789
"CMB034C","DJ-1_PfpI domain-containing protein","nan",425.256965221741,-0.601791323795085,0.100950926552216,-5.96122635371566,2.50351888237499e-09,4.73366501322627e-08,10.1498010314387
"CMB035C","Double-strand break repair protein","Involved in DNA double-strand break repair (DSBR). Possesses single-strand endonuclease activity and double-strand-specific 3'-5' exonuclease activity. Also involved in meiotic DSB processing. {ECO:0000256|PIRNR:PIRNR000882}.",1370.09957107891,0.390759845584732,0.197126238917906,1.98228225592771,0.0474476588443576,0.100495363260474,0.897826893223595
"CMB036C","Similar to DnaJ family molecular chaperone","nan",1901.26212354432,-0.297528424062288,0.066632942440111,-4.46518513466074,7.99995444702601e-06,6.69148732136837e-05,2.85986978002259
"CMB037C","Uncharacterized protein","nan",2298.4825931538,0.0415111398864181,0.14762570944358,0.281191806243497,0.778563288904831,0.850234527715278,0.00673489405191855
"CMB038C","Uncharacterized protein","nan",2292.14413211729,0.235137246326511,0.0915297750941531,2.56897000003152,0.0102001287406413,0.0291812378753999,0.831028948953913
"CMB039C","Uncharacterized protein","nan",1708.54493590676,-0.141785361621362,0.114804136913694,-1.23501962066012,0.216823202001986,0.329948350872588,0.157214324053113
"CMB040C","Small GTP-binding protein of Sar1/Arf family","nan",1794.61151124953,0.226486994934238,0.0784165076977788,2.88825658759416,0.00387383725740745,0.0130605623455807,0.982536391038947
"CMB042C","Uncharacterized protein","nan",2417.62330298926,0.186029728826185,0.0706234599686446,2.63410669639775,0.00843589742090275,0.025079008296479,0.685654255894185
"CMB043C","Activity of bc1 complex ABC1","nan",2549.961850151,0.284771286816032,0.201032668300088,1.41654234221745,0.156616776176846,0.256013180004218,0.388008382419289
"CMB044C","T-complex protein 1 subunit gamma","nan",1397.41057578565,-0.117810545962331,0.208108425072409,-0.566101761239796,0.571324606097622,0.681918716714199,0.0451031563141026
"CMB046C","Similar to JEMMA protein","nan",563.008518275447,0.0392334354579168,0.205985992866996,0.190466521105878,0.848943575235208,0.904295906828543,0.00394683031191156
"CMB047C","Uncharacterized protein","nan",1786.11930064825,1.24156889587925,0.236846437963151,5.24208388589915,1.58773153460703e-07,1.94911818987207e-06,16.3243135899706
"CMB048C","60S acidic ribosomal protein PO","nan",5353.42355633671,0.552837834522038,0.248139591778689,2.22793078105449,0.0258851311852541,0.0622529836253553,1.53498123436323
"CMB050C","SGNH_hydro domain-containing protein","nan",6756.76263451575,1.75475042079653,0.439825454213439,3.98965181297804,6.61703571059248e-05,0.000415612275088233,13.6620617114617
"CMB051C","Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)","Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF-Tu.GTP complex up to the GTP hydrolysis stage on the ribosome. {ECO:0000256|HAMAP-Rule:MF_03135}.",1565.1797978571,0.0616873945646887,0.219837864825766,0.280604047048853,0.779014111607886,0.850538637341796,0.00998629096250322
"CMB052C","DNA polymerase delta, subunit B","nan",869.654239504489,0.248611154986344,0.141466513542771,1.75738518438273,0.0788521769048375,0.150769272772326,0.470373450244458
"CMB053C","Probable xylulose kinase","nan",1517.99241225364,0.0317519741819484,0.0652291211928614,0.486776053414365,0.626417042153441,0.730290368406717,0.00998006013398839
"CMB054C","Uncharacterized protein","nan",42.5674814647104,-1.01237979767098,0.258758927407428,-3.91244394083047,9.13667520359501e-05,0.000545217559005337,7.60735148332814
"CMB055C","Similar to uroporphyrin-III C-methyltransferase","nan",1652.45323467174,-0.0250351134510529,0.145831731898666,-0.17167123454619,0.863696001546982,0.911730431579541,0.00231351766624573
"CMB057C","EXPERA domain-containing protein","nan",2630.44435772639,0.0625827318871334,0.186620769519338,0.335347089438769,0.737363275841647,0.817360235013146,0.0126213948061319
"CMB059C","Aluminum resistance protein","nan",4961.39558469527,1.21290210100095,0.392024548868712,3.09394425553475,0.00197514594179064,0.00742372065707296,5.94694986117991
"CMB060C","Uncharacterized protein","nan",6147.65766624822,-0.0279201540027915,0.395678997857369,-0.0705626382850268,0.94374584658895,0.964661506403576,0.00100451157276023
"CMB061C","Uncharacterized protein","nan",430.798741686534,-1.06116570028892,0.151867428566875,-6.98744760678969,2.79932057437567e-12,8.74344749021766e-11,24.5767371209777
