"","Protein","Function","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","score"
"CMC022C","Probable endoplasmic reticulum oxidoreductin 1-Lbeta","nan",2668.86459882617,0.677436927616745,0.101789005950075,6.65530546539587,2.82712264496685e-11,7.42119694303798e-10,14.2407475362279
"CMC029C","Uncharacterized protein","nan",3712.41004839826,-0.669933558296427,0.15387979394862,-4.35361616431666,1.33910085437453e-05,0.000104896233592671,6.13829232042813
"CMC030C","Uncharacterized protein","nan",2905.60848193526,-0.322224090505707,0.0928630998727461,-3.46988298847726,0.000520685146890581,0.00244024805309118,1.93838914926659
"CMC036C","Similar to ATP-dependent RNA helicase","nan",7233.32379866058,2.87181030511654,0.484469492210039,5.92774230636483,3.07127962908181e-09,5.65550931698461e-08,47.9249156094104
"CMC037C","Diadenosine tetraphosphate synthetase (EC 6.1.1.14)","nan",15583.1931296236,2.8302104528022,0.547856729030762,5.16596822276739,2.39197430595278e-07,2.78405499997099e-06,36.2029258581582
"CMC039C","Probable 1-cys peroxiredoxin","Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. {ECO:0000256|PIRNR:PIRNR000239}.",7511.80377985437,0.439909250899967,0.120238146701487,3.65864962965641,0.000253547692078527,0.00130203731572063,2.92268011198509
"CMC041C","Uncharacterized protein","nan",5260.21781162355,0.653176719104238,0.0829845179044045,7.87106722553569,3.51628615612251e-15,1.84605023196432e-13,19.1515057865835
"CMC044C","60S ribosomal protein L44","nan",17986.9764803388,-0.377608256736847,0.0922272867224895,-4.0943225172943,4.23404600796905e-05,0.000285451052586438,3.08182712636784
"CMC053C","60S ribosomal protein L35","nan",28069.5897059864,-0.642426790763068,0.165278442943829,-3.88693636823165,0.000101517351570004,0.00059570526753623,4.77051007646461
"CMC067C","Protein YIPF","nan",2891.30625202094,1.04882022666336,0.229826866061089,4.56352316262528,5.03022572389861e-06,4.39365733583003e-05,10.5225652656975
"CMC078C","Uncharacterized protein","nan",1852.77270273264,0.312703739202433,0.0681102056575472,4.59114366464673,4.40823756762429e-06,3.90568265641398e-05,3.17409707862826
"CMC083C","Glutamyl-tRNA synthetase (EC 6.1.1.17)","nan",4045.5641246424,0.234504127362629,0.0743161756216905,3.1554923998832,0.00160227440669039,0.00621637122407003,1.19141438741441
"CMC085C","Uncharacterized protein","nan",4016.00687470924,0.260404003091631,0.0553671436669071,4.70322263070389,2.56086914427945e-06,2.3980814472522e-05,2.77024456400656
"CMC091C","NADH dehydrogenase I alpha subcomplex 9","nan",3078.19245981194,0.434062403887691,0.128777938423048,3.37062705928522,0.000749973119003111,0.00331938775092408,2.4776173174637
"CMC093C","GOLD domain-containing protein","nan",23.3558995048522,2.65198368863835,0.535550030849821,4.95188784590326,7.34969613750735e-07,7.76675598256933e-06,31.2023330655668
"CMC103C","AB hydrolase-1 domain-containing protein","nan",1319.4006885831,0.311119691311074,0.0869385116609279,3.57861763868794,0.000345416384942237,0.00169614911411934,1.98475534852387
"CMC105C","Similar to angio-associated migratory cell protein","nan",2090.72246966744,0.423705533015257,0.075459436040045,5.6150105970896,1.96550199068987e-08,3.0695418747008e-07,6.35412855267573
"CMC108C","Uncharacterized protein","nan",2551.56700718021,0.815650196367945,0.168395910576231,4.84364610504428,1.27477902999456e-06,1.28126975825319e-05,9.18835972241023
"CMC111C","Transcription-repair coupling factor","nan",4063.38146383919,-0.903092761723841,0.0997572229007865,-9.05290599981929,1.39213125019057e-19,1.37403354393809e-17,35.063656549436
"CMC113C","Uncharacterized protein","nan",4775.39360444717,-0.277749038901005,0.0871309348670934,-3.1877201745244,0.00143399237297679,0.00567047464794907,1.43665202993802
"CMC114C","26S proteasome ATP-dependent regulatory subunit","nan",6574.63070816527,0.547717286645299,0.0624592938565093,8.76918794348838,1.79959438182831e-18,1.50525394480046e-16,19.9546552026915
"CMC123C","Replication protein A subunit","nan",7035.86328774333,1.95621050598344,0.444053254243521,4.40535113139977,1.05612662237554e-05,8.5128437058958e-05,18.3323321861453
"CMC124C","Smt3-activating enzyme E1 N subunit","nan",5321.09820167224,0.502805298860883,0.139053025201896,3.61592491879152,0.000299277116547896,0.00150400465393469,3.2680453672325
"CMC127C","Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)","Methylates the 2'-O-ribose of nucleotides at positions 32 and 34 of the tRNA anticodon loop of substrate tRNAs. {ECO:0000256|HAMAP-Rule:MF_03162}.",1577.00475291145,0.471395652473405,0.072414575297838,6.50967917072738,7.53114791635963e-11,1.85831074836174e-09,9.47674867821394
"CMC130C","Uncharacterized protein","nan",1431.31371932309,1.00898100330146,0.185707286774918,5.43317939120164,5.53587034682796e-08,7.65252665590924e-07,14.2095397821741
"CMC131C","Uncharacterized protein","nan",1399.08780758822,0.968486034993659,0.211403531161586,4.58121976332268,4.62271749918789e-06,4.0592723947495e-05,9.79325497328533
"CMC133C","Similar to oxygen-evolving complex component psbQ","nan",38301.3508748854,-1.59104570363142,0.209336056458505,-7.60043793003621,2.95130294661703e-14,1.31213333707703e-12,43.5300030039222
"CMC135C","Uncharacterized protein","nan",11744.705131658,-1.19868836228769,0.136538317602825,-8.77913528841438,1.6473627544706e-18,1.42626933216007e-16,43.7357023673579
"CMC144C","YrdC-like domain-containing protein","nan",3693.50638055041,-0.569999732690733,0.139728393070505,-4.07934078511243,4.51635892419757e-05,0.000300785847380769,4.62219168200727
"CMC146C","Phospholipase A2-activating protein","nan",2506.75335730965,0.440921020502376,0.0812247447339556,5.42840758621739,5.68590737269126e-08,7.83797566598642e-07,6.19895935776628
"CMC151C","V-type proton ATPase subunit C","Subunit of the peripheral V1 complex of vacuolar ATPase. Subunit C is necessary for the assembly of the catalytic sector of the enzyme and is likely to have a specific function in its catalytic activity. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells. {ECO:0000256|RuleBase:RU364010}.",3255.41075638201,0.204744620576333,0.0415258680857906,4.9305319795685,8.20059900773145e-07,8.61062895811803e-06,2.38783683855861
"CMC159C","Probable mitochrondrial 2-oxoglutarate/malate carrier protein","nan",998.560665089393,-0.771928129411985,0.203176133128885,-3.79930515225581,0.000145102341247251,0.000810452163919815,5.49452131152873
"CMC165C","Methyltranfer_dom domain-containing protein","nan",1845.91902256312,0.906414569289832,0.118392857932041,7.65599027780991,1.91828237574611e-14,8.60611229482461e-13,25.181224179495
"CMC168C","C3H1-type domain-containing protein","nan",2121.27357841324,-0.246039692475395,0.0782454385478474,-3.14446052117071,0.00166393360777619,0.00642528353237518,1.24188892017288
"CMC176C","Similar to HERC2","nan",1823.58315230391,0.171826947804733,0.0443151094304776,3.87738967618479,0.000105583178735003,0.000616630753913891,1.27001423841352
"CMC181C","TPR_REGION domain-containing protein","nan",11233.5321364751,-0.908701698425696,0.282853373787426,-3.21262457031401,0.00131528096046936,0.00526432403886156,4.76777836969661
"CMC183C","AB hydrolase-1 domain-containing protein","nan",3601.53378403719,0.81371821328326,0.132870812964353,6.1241306132564,9.11800792424191e-10,1.84415447156286e-08,14.4912308761444
"CMD002C","Similar to trefoil factor","nan",428.485913859929,2.28398780947437,0.412313769477622,5.53944102416965,3.03438608759555e-08,4.52407714268399e-07,33.3660516940729
"CMD007C","V-type ATPase V1 subunit D","nan",1301.20328432382,-0.209862338242888,0.0649224698499543,-3.23250699993257,0.00122709129465439,0.00498001277888108,1.11275786552435
"CMD008C","Uncharacterized protein","nan",5706.07669948295,-0.693965757094219,0.133930555190048,-5.18153423697436,2.20068183932565e-07,2.59817341556749e-06,8.92488672545474
"CMD012C","LIM zinc-binding domain-containing protein","nan",21.9874085172691,1.00147924622309,0.308649588004576,3.24471272648592,0.00117569165644416,0.00481896870809961,5.34308740233613
"CMD014C","Coatomer protein complex, subunit epsilon","nan",3204.34341384562,-0.587777410304734,0.0916365921682924,-6.41422161602506,1.41544179233459e-10,3.27943908224001e-09,11.482580521333
"CMD015C","Raf-related MAP kinase kinase kinase, theta-type","nan",9614.22001634388,1.11498132847073,0.357133375424211,3.12203060592231,0.00179608265555597,0.00684453120090247,5.55740735649651
"CMD017C","Uncharacterized protein","nan",6655.32150302613,0.412232730080407,0.0924178850941899,4.46052979529092,8.17572908766023e-06,6.81540929858163e-05,3.9548533611021
"CMD023C","Similar to ferripyochelin binding protein","nan",3381.19001515835,-0.342907729921223,0.0830580497157345,-4.12853096231878,3.65088283802926e-05,0.000251635569911654,2.84185764229794
"CMD026C","RNA polymerase II subunit G","nan",2612.27479261846,0.411102316139471,0.131997528894161,3.11446979033299,0.0018427582592004,0.00699539385319537,2.04009662822495
"CMD028C","Nudix hydrolase domain-containing protein","nan",1807.98932899751,0.498199766101291,0.0719202246191127,6.92711638123687,4.29505236976772e-12,1.29244411248803e-10,11.3436678274331
"CMD033C","Similar to periplasmic alpha-amylase","nan",1506.33760913066,-0.640919283822451,0.147552592272178,-4.34366671539189,1.4012404853338e-05,0.000109243630254697,5.84642086190173
"CMD036C","Similar to Membrane transporters of cations and cationic drugs","nan",2729.99546681829,1.40868802295322,0.268901227872198,5.23868200268215,1.61727431874145e-07,1.98045875012136e-06,18.4991475664191
"CMD044C","Uncharacterized protein","nan",2983.84114085245,0.264026448756844,0.0861936526924666,3.0631773977473,0.00219000192074537,0.0080895654782024,1.27186299715662
"CMD047C","Uncharacterized protein","nan",2834.67139958678,1.09721582053085,0.326185400572323,3.36377967439893,0.000768828940084002,0.00338161392095771,6.24250209447177
"CMD049C","HD domain-containing protein","nan",2146.53045776546,-0.333153965778482,0.0972429446835454,-3.4259962700909,0.000612548793818934,0.0028146445972965,1.95658634834308
"CMD055C","Similar to mitotic check point protein BUB2","nan",7248.6949307222,1.3875193658096,0.300914349730368,4.61101096392669,4.00715400246953e-06,3.58898457389966e-05,14.2013386196267
"CMD070C","Peptidylprolyl isomerase (EC 5.2.1.8)","nan",3253.36463556055,-0.742801936541113,0.146182691886924,-5.08132616079947,3.74808924169398e-07,4.16595054228824e-06,9.20225088035125
"CMD071C","3'-5' exonuclease domain-containing protein","nan",4831.82817524203,-0.843646541898892,0.0895077806451028,-9.42539895211949,4.28473571025466e-21,5.28629268252669e-19,35.5040207173548
"CMD072C","Cofac_haem_bdg domain-containing protein","nan",3115.70987142698,-0.19803265227486,0.0492556731881198,-4.02050443039369,5.80736570733143e-05,0.000374142947332645,1.56265043398977
"CMD073C","Uncharacterized protein","nan",463.266643861581,-0.518598431959872,0.148114413592989,-3.50133669897216,0.000462930579613031,0.00219880886466825,3.17373916356349
"CMD077C","Similar to methionine--tRNA ligase, partial","nan",4134.50434876466,-0.382640367245372,0.108220576051869,-3.53574506073574,0.000406626901394266,0.00195775976427386,2.38612789584087
"CMD080C","Phosphatidylinositol polyphosphate 5-phosphatase","nan",5813.69030464663,1.38742417176789,0.299410816753517,4.6338478576412,3.58930828228782e-06,3.25499073256658e-05,14.3358877374699
"CMD081C","Probable tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein) (tRNA threonylcarbamoyladenosine biosynthesis protein)","Component of the EKC/KEOPS complex that is required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. The complex is probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. Likely plays a direct catalytic role in this reaction, but requires other protein(s) of the complex to fulfill this activity. {ECO:0000256|HAMAP-Rule:MF_03180}.",1693.02797600098,0.235890363409258,0.0542337831714834,4.34950965274522,1.36442278247136e-05,0.000106541557460382,2.15768336017285
"CMD084C","Chloroplast translation initiation factor IF-1","One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre-initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initiation complex. {ECO:0000256|ARBA:ARBA00003935}.",3636.91532447828,-0.948350656198972,0.223750046298921,-4.23843780989442,2.25080512542372e-05,0.000164072722215156,8.26506639785522
"CMD088C","Uncharacterized protein","nan",3117.87095698041,0.238016245975115,0.0693280501403383,3.43318823323758,0.000596527803024808,0.00275384911873473,1.40304761465756
"CMD091C","Uncharacterized protein","nan",2050.16718178068,0.286046094996022,0.0786203810102355,3.63831987737101,0.000274422454090221,0.00140194079806961,1.8792935867659
"CMD092C","GRAM domain-containing protein","nan",3157.64831549842,0.448161562230377,0.116081823585443,3.8607384721218,0.000113044850078001,0.00065372517408805,3.28628964335628
"CMD096C","Cytochrome P450","nan",4289.01709558539,0.615077062185522,0.0761437413080575,8.07784135136049,6.59232928729003e-16,3.87299345628289e-14,18.9949104554596
"CMD097C","Similar to Traf and Tnf receptor associated protein","nan",2229.73543776709,0.656502560862022,0.172395543709102,3.80811792890538,0.000140028494140396,0.000788859153633397,4.69066009275075
"CMD098C","Uncharacterized protein","nan",2338.45808727563,0.486452432466875,0.110272300323146,4.41137467016974,1.02716402738177e-05,8.32357056671434e-05,4.5696534712634
"CMD101C","Uncharacterized protein","nan",13847.3063666218,-0.804369387284925,0.201258972814831,-3.99668832666153,6.42347829814745e-05,0.000404438035891013,6.28454769147341
"CMD104C","Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)","nan",16575.3250012454,-1.41050288025918,0.226137128273766,-6.2373785809803,4.44964229888845e-10,9.50605400217077e-09,26.0538740095935
"CMD105C","Peroxin-2","nan",1805.59531384781,-0.661008156191503,0.185760777167687,-3.55838388636158,0.000373143681226178,0.00180890379847858,4.1742891481101
"CMD113C","Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)","nan",21630.495309635,1.12159195327795,0.19847946975182,5.65092175367256,1.59589729537903e-08,2.53239651212074e-07,17.0357811718015
"CMD121C","Probable photolyase/blue-light receptor","nan",18310.2830126483,-1.02479023917483,0.0886665218827093,-11.5578035251056,6.74110408370702e-31,1.95690286194672e-28,65.3826620871699
"CMD131C","Uncharacterized protein","nan",506.573711319712,1.21195017782919,0.358565313708157,3.37999837545809,0.000724862582517618,0.00322560581129346,6.95251519988627
"CMD140C","60S ribosomal protein L27A","nan",13695.8774933659,-1.09603372496754,0.256997432808507,-4.26476526629048,2.00112471052772e-05,0.000148504517991794,9.66142239494657
"CMD143C","Uncharacterized protein","nan",848.513515711555,-1.36717190358667,0.23040962640467,-5.93365791577431,2.96258776673332e-09,5.49637993564997e-08,22.8544536236278
"CMD157C","Polyketide_cyc domain-containing protein","nan",2090.2179387234,1.12938861852918,0.34866782663894,3.23915352160871,0.00119885025344701,0.00488952562046363,6.00909283614371
"CMD158C","Uncharacterized protein","nan",380.018608184664,1.63836537252141,0.514316140110318,3.18552198686588,0.00144493123796451,0.00570458852748387,8.4645891765807
"CMD159C","Separase (EC 3.4.22.49)","nan",2096.05791958452,0.925732430249627,0.250375930291101,3.69736990761579,0.000217844794386732,0.00114857271399415,6.26650057641686
"CMD163C","Probable molybdopterin converting factor small subunit MoaD","nan",626.751829108642,0.57341662588276,0.160440629857357,3.57401131117827,0.000351553732419546,0.00172285766582965,3.64909205639997
"CMD165C","Uncharacterized protein","nan",14325.3302456515,-0.703665060929269,0.217501974698003,-3.23521228672196,0.00121552320237301,0.00494443379973349,3.73610458869681
"CMD170C","Similar to methylthioadenosine phosphorylase mtaP","nan",3123.10288680419,0.146530867461776,0.0434435663879573,3.37290143615821,0.000743805732277295,0.00329504604020507,0.837473015661173
"CMD180C","GATA transcription factor","nan",7403.67900130993,-1.22639965185471,0.194791733252281,-6.29595327983636,3.05516389221135e-10,6.70099280358356e-09,23.0820802855649
"CMD185C","TATA-box binding protein-associated factor 13","nan",8222.05598197562,1.51267289602005,0.12497411193923,12.1038899380666,1.00722699588827e-33,3.82358863439123e-31,105.946019013442
"CMD186C","Similar to small multidrug export protein qacE","nan",5209.49242273907,0.6821492181836,0.22782409495048,2.99419259552802,0.0027517218629869,0.00975556565649452,3.15829448027965
"CMD191C","Similar to trefoil factor","nan",66.1268667671856,1.57112275223314,0.450525296333256,3.48731306548205,0.00048789986800643,0.00229969995091856,9.544533988034
"CME001C","Similar to trefoil factor","nan",507.010714015149,1.89280453839267,0.443366305112134,4.26916641289181,1.96204848028738e-05,0.000146504524739679,16.7105382607716
"CME004C","Ubiquitin-like protein Smt3","nan",8456.89667889251,0.838149698406763,0.223448100548532,3.75098153150208,0.000176143675256952,0.000965854485992287,5.81885207745636
"CME005C","Uncharacterized protein","nan",2031.93943573172,-0.656288694397177,0.101516253398932,-6.46486323542829,1.01390467307508e-10,2.44079003006124e-09,13.0148243905495
"CME006C","Uncharacterized protein","nan",1191.76316856199,-0.516488398973998,0.101434795052159,-5.09182671201152,3.54630149236854e-07,3.97749951473608e-06,6.42245948604582
"CME008C","Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)","nan",2562.03630935248,0.583823559687926,0.171588073566272,3.40247167273218,0.000667792775560622,0.0030068953899559,3.39017418209637
